Date,Open,High,Low,Close,Change (Pips),Currency Pair
2021-03-11,83.821,84.536,83.75,84.51,68.9,AUDJPY
2021-03-10,83.642,83.92,83.476,83.848,20.6,AUDJPY
2021-03-09,83.256,83.914,83.16,83.764,50.8,AUDJPY
2021-03-08,83.255,83.746,82.929,83.298,4.3,AUDJPY
2021-03-05,83.361,83.592,82.781,83.253,-10.8,AUDJPY
2021-03-04,83.173,84.037,83.006,83.364,19.1,AUDJPY
2021-03-03,83.398,83.755,83.127,83.197,-20.1,AUDJPY
2021-03-02,82.971,83.637,82.626,83.425,45.4,AUDJPY
2021-03-01,82.093,83.127,82.073,82.985,89.2,AUDJPY
2021-02-26,83.57,83.824,81.984,82.075,-149.5,AUDJPY
2021-02-25,84.351,84.946,83.504,83.635,-71.6,AUDJPY
2021-02-24,83.258,84.421,83.155,84.332,107.4,AUDJPY
2021-02-23,83.138,83.364,82.91,83.272,13.4,AUDJPY
2021-02-22,82.933,83.435,82.933,83.182,24.9,AUDJPY
2021-02-19,82.084,83.16,81.993,82.953,86.9,AUDJPY
2021-02-18,82.037,82.298,81.824,82.088,5.1,AUDJPY
2021-02-17,82.246,82.294,81.76,82.053,-19.3,AUDJPY
2021-02-16,81.972,82.412,81.878,82.206,23.4,AUDJPY
2021-02-15,81.456,82.055,81.422,81.964,50.8,AUDJPY
2021-02-12,81.185,81.485,81.088,81.433,24.8,AUDJPY
2021-02-11,80.738,81.369,80.671,81.208,47.0,AUDJPY
2021-02-10,80.921,81.102,80.756,80.768,-15.3,AUDJPY
2021-02-09,81.01,81.158,80.646,80.909,-10.1,AUDJPY
2021-02-08,80.746,81.19,80.734,81.073,32.7,AUDJPY
2021-02-05,80.156,80.92,80.039,80.9,74.4,AUDJPY
2021-02-04,80.006,80.329,79.97,80.225,21.9,AUDJPY
2021-02-03,79.851,80.127,79.814,80.036,18.5,AUDJPY
2021-02-02,79.956,80.371,79.541,79.868,-8.8,AUDJPY
2021-02-01,79.807,80.211,79.691,79.977,17.0,AUDJPY
2021-01-29,80.052,80.646,79.807,80.022,-3.0,AUDJPY
2021-01-28,79.745,80.237,79.201,80.04,29.5,AUDJPY
2021-01-27,80.21,80.439,79.628,79.777,-43.3,AUDJPY
2021-01-26,80.001,80.343,79.604,80.277,27.6,AUDJPY
2021-01-25,80.037,80.337,79.759,80.026,-1.1,AUDJPY
2021-01-22,80.334,80.444,79.903,80.056,-27.8,AUDJPY
2021-01-21,80.193,80.516,80.133,80.361,16.8,AUDJPY
2021-01-20,79.945,80.342,79.898,80.2,25.5,AUDJPY
2021-01-19,79.622,80.317,79.545,79.973,35.1,AUDJPY
2021-01-18,79.995,80.067,79.51,79.621,-37.4,AUDJPY
2021-01-15,80.722,80.791,79.722,80.01,-71.2,AUDJPY
2021-01-14,80.323,80.854,80.28,80.744,42.1,AUDJPY
2021-01-13,80.634,80.7,80.265,80.329,-30.5,AUDJPY
2021-01-12,80.232,80.689,80.161,80.653,42.1,AUDJPY
2021-01-11,80.528,80.716,79.994,80.219,-30.9,AUDJPY
2021-01-08,80.616,80.924,80.382,80.726,11.0,AUDJPY
2021-01-07,80.367,80.686,80.162,80.633,26.6,AUDJPY
2021-01-06,79.692,80.514,79.53,80.45,75.8,AUDJPY
2021-01-05,79.022,79.84,78.977,79.718,69.6,AUDJPY
2021-01-04,79.417,79.678,78.847,79.064,-35.3,AUDJPY
2020-12-31,79.295,79.789,79.191,79.461,16.6,AUDJPY
2020-12-30,78.774,79.395,78.706,79.321,54.7,AUDJPY
2020-12-29,78.667,78.955,78.592,78.773,10.6,AUDJPY
2020-12-28,78.643,78.881,78.479,78.678,3.5,AUDJPY
2020-12-24,78.438,78.842,78.34,78.664,22.6,AUDJPY
2020-12-23,77.95,78.583,77.895,78.458,50.8,AUDJPY
2020-12-22,78.356,78.417,77.846,77.932,-42.4,AUDJPY
2020-12-21,78.517,78.639,77.488,78.356,-16.1,AUDJPY
2020-12-18,78.593,78.824,78.434,78.733,14.0,AUDJPY
2020-12-17,78.387,78.823,78.287,78.616,22.9,AUDJPY
2020-12-16,78.341,78.429,78.123,78.361,2.0,AUDJPY
2020-12-15,78.35,78.546,78.147,78.329,-2.1,AUDJPY
2020-12-14,78.482,78.703,78.273,78.362,-12.0,AUDJPY
2020-12-11,78.52,78.777,78.189,78.387,-13.3,AUDJPY
2020-12-10,77.574,78.578,77.377,78.525,95.1,AUDJPY
2020-12-09,77.173,77.942,77.108,77.569,39.6,AUDJPY
2020-12-08,77.192,77.371,77.064,77.17,-2.2,AUDJPY
2020-12-07,77.356,77.5,76.897,77.187,-16.9,AUDJPY
2020-12-04,77.255,77.501,77.033,77.374,11.9,AUDJPY
2020-12-03,77.423,77.56,77.161,77.274,-14.9,AUDJPY
2020-12-02,76.877,77.476,76.829,77.427,55.0,AUDJPY
2020-12-01,76.58,76.973,76.551,76.9,32.0,AUDJPY
2020-11-30,76.831,77.11,76.599,76.609,-22.2,AUDJPY
2020-11-27,76.706,76.953,76.498,76.819,11.3,AUDJPY
2020-11-26,76.913,76.93,76.658,76.7,-21.3,AUDJPY
2020-11-25,76.868,77.044,76.456,76.947,7.9,AUDJPY
2020-11-24,76.14,76.934,76.058,76.878,73.8,AUDJPY
2020-11-23,75.743,76.215,75.743,76.177,43.4,AUDJPY
2020-11-20,75.546,75.976,75.401,75.842,29.6,AUDJPY
2020-11-19,75.814,75.871,75.403,75.566,-24.8,AUDJPY
2020-11-18,76.041,76.161,75.696,75.848,-19.3,AUDJPY
2020-11-17,76.549,76.559,75.895,76.056,-49.3,AUDJPY
2020-11-16,76.062,76.768,75.953,76.551,48.9,AUDJPY
2020-11-13,76.017,76.302,75.757,76.041,2.4,AUDJPY
2020-11-12,76.755,76.825,75.92,76.04,-71.5,AUDJPY
2020-11-11,76.657,77.095,76.502,76.746,8.9,AUDJPY
2020-11-10,76.705,76.821,76.241,76.688,-1.7,AUDJPY
2020-11-09,75.18,77.039,75.072,76.72,154.0,AUDJPY
2020-11-06,75.341,75.368,74.896,75.031,-31.0,AUDJPY
2020-11-05,75.0,75.462,74.565,75.397,39.7,AUDJPY
2020-11-04,74.816,75.474,74.071,75.02,20.4,AUDJPY
2020-11-03,73.859,75.015,73.609,74.867,100.8,AUDJPY
2020-11-02,73.36,73.956,73.177,73.921,56.1,AUDJPY
2020-10-30,73.504,73.921,73.144,73.558,5.4,AUDJPY
2020-10-29,73.477,73.849,73.134,73.511,3.4,AUDJPY
2020-10-28,74.42,74.629,73.388,73.479,-94.1,AUDJPY
2020-10-27,74.674,74.786,74.429,74.439,-23.5,AUDJPY
2020-10-26,74.655,74.944,74.5,74.676,2.1,AUDJPY
2020-10-23,74.605,74.923,74.368,74.73,12.5,AUDJPY
2020-10-22,74.425,74.672,74.186,74.646,22.1,AUDJPY
2020-10-21,74.351,74.612,74.204,74.439,8.8,AUDJPY
2020-10-20,74.564,74.61,74.201,74.358,-20.6,AUDJPY
2020-10-19,74.595,74.951,74.41,74.525,-7.0,AUDJPY
2020-10-16,74.788,74.818,74.392,74.584,-20.4,AUDJPY
2020-10-15,75.315,75.346,74.255,74.782,-53.3,AUDJPY
2020-10-14,75.507,75.721,75.194,75.326,-18.1,AUDJPY
2020-10-13,75.921,76.006,75.437,75.524,-39.7,AUDJPY
2020-10-12,76.3,76.484,75.872,75.927,-37.3,AUDJPY
2020-10-09,75.933,76.521,75.845,76.481,54.8,AUDJPY
2020-10-08,75.619,76.001,75.522,75.991,37.2,AUDJPY
2020-10-07,74.992,75.756,74.935,75.661,66.9,AUDJPY
2020-10-06,75.906,76.162,74.999,75.002,-90.4,AUDJPY
2020-10-05,75.444,76.035,75.376,75.929,48.5,AUDJPY
2020-10-02,75.793,75.874,74.931,75.449,-34.4,AUDJPY
2020-10-01,75.546,76.055,75.443,75.81,26.4,AUDJPY
2020-09-30,75.316,75.701,74.869,75.532,21.6,AUDJPY
2020-09-29,74.576,75.427,74.566,75.378,80.2,AUDJPY
2020-09-28,74.142,74.646,74.113,74.61,46.8,AUDJPY
2020-09-25,74.238,74.625,74.01,74.202,-3.6,AUDJPY
2020-09-24,74.516,74.643,73.97,74.258,-25.8,AUDJPY
2020-09-23,75.222,75.387,74.492,74.512,-71.0,AUDJPY
2020-09-22,75.585,75.768,75.114,75.239,-34.6,AUDJPY
2020-09-21,76.174,76.393,75.266,75.591,-58.3,AUDJPY
2020-09-18,76.553,76.853,75.983,76.208,-34.5,AUDJPY
2020-09-17,76.669,76.786,76.105,76.582,-8.7,AUDJPY
2020-09-16,76.925,77.183,76.444,76.669,-25.6,AUDJPY
2020-09-15,77.046,77.505,76.781,76.987,-5.9,AUDJPY
2020-09-14,77.198,77.348,76.952,77.063,-13.5,AUDJPY
2020-09-11,77.024,77.588,76.96,77.29,26.6,AUDJPY
2020-09-10,77.236,77.737,76.925,77.028,-20.8,AUDJPY
2020-09-09,76.471,77.426,76.116,77.327,85.6,AUDJPY
2020-09-08,77.293,77.642,76.455,76.482,-81.1,AUDJPY
2020-09-07,77.372,77.603,77.239,77.309,-6.3,AUDJPY
2020-09-04,77.163,77.523,76.768,77.389,22.6,AUDJPY
2020-09-03,77.92,77.933,77.062,77.231,-68.9,AUDJPY
2020-09-02,78.112,78.206,77.534,77.909,-20.3,AUDJPY
2020-09-01,78.111,78.361,78.009,78.114,0.3,AUDJPY
2020-08-31,77.589,78.461,77.408,78.107,51.8,AUDJPY
2020-08-28,77.361,77.958,77.09,77.587,22.6,AUDJPY
2020-08-27,76.66,77.425,76.6,77.36,70.0,AUDJPY
2020-08-26,76.544,76.77,76.427,76.673,12.9,AUDJPY
2020-08-25,75.9,76.556,75.843,76.534,63.4,AUDJPY
2020-08-24,75.806,76.148,75.552,75.895,8.9,AUDJPY
2020-08-21,76.063,76.275,75.629,75.756,-30.7,AUDJPY
2020-08-20,76.194,76.314,75.613,76.087,-10.7,AUDJPY
2020-08-19,76.341,76.677,76.143,76.21,-13.1,AUDJPY
2020-08-18,76.437,76.547,76.113,76.341,-9.6,AUDJPY
2020-08-17,76.346,76.674,76.312,76.473,12.7,AUDJPY
2020-08-14,76.318,76.543,76.15,76.434,11.6,AUDJPY
2020-08-13,76.473,76.697,76.31,76.415,-5.8,AUDJPY
2020-08-12,76.064,76.715,75.86,76.544,48.0,AUDJPY
2020-08-11,75.747,76.336,75.655,76.071,32.4,AUDJPY
2020-08-10,75.683,76.017,75.683,75.748,6.5,AUDJPY
2020-08-07,76.313,76.435,75.723,75.833,-48.0,AUDJPY
2020-08-06,75.883,76.437,75.659,76.364,48.1,AUDJPY
2020-08-05,75.641,76.406,75.483,75.934,29.3,AUDJPY
2020-08-04,75.469,75.783,75.384,75.704,23.5,AUDJPY
2020-08-03,75.339,75.804,75.102,75.473,13.4,AUDJPY
2020-07-31,75.295,75.921,75.013,75.649,35.4,AUDJPY
2020-07-30,75.344,75.477,74.82,75.35,0.6,AUDJPY
2020-07-29,75.141,75.515,75.088,75.406,26.5,AUDJPY
2020-07-28,75.325,75.574,75.002,75.222,-10.3,AUDJPY
2020-07-27,75.128,75.423,75.004,75.344,21.6,AUDJPY
2020-07-24,75.853,75.972,74.865,75.412,-44.1,AUDJPY
2020-07-23,76.51,76.708,75.773,75.851,-65.9,AUDJPY
2020-07-22,76.075,76.871,75.985,76.526,45.1,AUDJPY
2020-07-21,75.251,76.311,75.062,76.126,87.5,AUDJPY
2020-07-20,74.801,75.303,74.783,75.27,46.9,AUDJPY
2020-07-17,74.738,74.968,74.653,74.872,13.4,AUDJPY
2020-07-16,74.907,75.097,74.679,74.794,-11.3,AUDJPY
2020-07-15,74.792,75.277,74.675,74.937,14.5,AUDJPY
2020-07-14,74.407,74.82,74.241,74.809,40.2,AUDJPY
2020-07-13,74.205,75.007,74.191,74.45,24.5,AUDJPY
2020-07-10,74.632,74.711,73.98,74.272,-36.0,AUDJPY
2020-07-09,74.875,75.06,74.566,74.645,-23.0,AUDJPY
2020-07-08,74.707,74.955,74.506,74.873,16.6,AUDJPY
2020-07-07,74.779,75.058,74.559,74.685,-9.4,AUDJPY
2020-07-06,74.324,75.158,74.324,74.886,56.2,AUDJPY
2020-07-03,74.415,74.685,74.265,74.543,12.8,AUDJPY
2020-07-02,74.315,74.706,74.18,74.455,14.0,AUDJPY
2020-07-01,74.496,74.7,73.907,74.307,-18.9,AUDJPY
2020-06-30,73.833,74.592,73.603,74.501,66.8,AUDJPY
2020-06-29,73.418,73.987,73.324,73.861,44.3,AUDJPY
2020-06-26,73.819,73.907,73.305,73.556,-26.3,AUDJPY
2020-06-25,73.519,73.871,73.311,73.827,30.8,AUDJPY
2020-06-24,73.812,74.16,73.304,73.531,-28.1,AUDJPY
2020-06-23,73.851,74.422,73.201,73.823,-2.8,AUDJPY
2020-06-22,72.689,73.991,72.689,73.856,116.7,AUDJPY
2020-06-19,73.287,73.823,72.974,73.037,-25.0,AUDJPY
2020-06-18,73.657,73.89,72.982,73.293,-36.4,AUDJPY
2020-06-17,73.904,74.311,73.467,73.656,-24.8,AUDJPY
2020-06-16,74.264,75.093,73.323,73.933,-33.1,AUDJPY
2020-06-15,73.401,74.343,72.652,74.265,86.4,AUDJPY
2020-06-12,73.249,74.302,72.528,73.746,49.7,AUDJPY
2020-06-11,74.954,75.036,73.082,73.243,-171.1,AUDJPY
2020-06-10,74.995,75.613,74.722,74.971,-2.4,AUDJPY
2020-06-09,76.122,76.272,74.47,74.999,-112.3,AUDJPY
2020-06-08,76.267,76.789,75.558,76.116,-15.1,AUDJPY
2020-06-05,75.767,76.743,75.588,76.327,56.0,AUDJPY
2020-06-04,75.363,76.206,74.86,75.784,42.1,AUDJPY
2020-06-03,74.942,75.762,74.403,75.387,44.5,AUDJPY
2020-06-02,73.13,74.973,72.928,74.956,182.6,AUDJPY
2020-06-01,71.656,73.191,71.606,73.133,147.7,AUDJPY
2020-05-29,71.42,71.931,71.137,71.867,44.7,AUDJPY
2020-05-28,71.333,71.781,71.016,71.43,9.7,AUDJPY
2020-05-27,71.523,71.924,70.811,71.348,-17.5,AUDJPY
2020-05-26,70.464,71.78,70.39,71.575,111.1,AUDJPY
2020-05-25,70.225,70.576,70.193,70.496,27.1,AUDJPY
2020-05-22,70.639,70.799,69.94,70.332,-30.7,AUDJPY
2020-05-21,70.912,71.085,70.495,70.651,-26.1,AUDJPY
2020-05-20,70.389,71.029,70.265,70.962,57.3,AUDJPY
2020-05-19,69.972,70.96,69.874,70.402,43.0,AUDJPY
2020-05-18,68.713,70.072,68.642,70.011,129.8,AUDJPY
2020-05-15,69.282,69.535,68.679,68.756,-52.6,AUDJPY
2020-05-14,69.07,69.396,68.548,69.285,21.5,AUDJPY
2020-05-13,69.31,69.762,68.89,69.102,-20.8,AUDJPY
2020-05-12,69.839,70.156,69.138,69.342,-49.7,AUDJPY
2020-05-11,69.537,70.172,69.378,69.845,30.8,AUDJPY
2020-05-08,69.024,69.726,68.991,69.66,63.6,AUDJPY
2020-05-07,67.887,69.156,67.628,69.03,114.3,AUDJPY
2020-05-06,68.429,68.622,67.859,67.953,-47.6,AUDJPY
2020-05-05,68.546,68.985,68.456,68.538,-0.8,AUDJPY
2020-05-04,68.454,68.711,67.99,68.576,12.2,AUDJPY
2020-05-01,69.749,69.79,68.498,68.639,-111.0,AUDJPY
2020-04-30,69.911,70.168,69.24,69.798,-11.3,AUDJPY
2020-04-29,69.351,69.914,69.279,69.906,55.5,AUDJPY
2020-04-28,69.21,69.561,69.029,69.368,15.8,AUDJPY
2020-04-27,68.515,69.381,68.515,69.323,80.8,AUDJPY
2020-04-24,68.47,68.747,68.212,68.747,27.7,AUDJPY
2020-04-23,68.103,69.008,67.749,68.554,45.1,AUDJPY
2020-04-22,67.606,68.474,67.575,68.11,50.4,AUDJPY
2020-04-21,68.189,68.357,67.291,67.693,-49.6,AUDJPY
2020-04-20,68.336,68.891,68.177,68.182,-15.4,AUDJPY
2020-04-17,68.271,68.947,68.073,68.426,15.5,AUDJPY
2020-04-16,67.825,68.241,67.59,68.23,40.5,AUDJPY
2020-04-15,69.06,69.064,67.581,67.874,-118.6,AUDJPY
2020-04-14,68.736,69.262,68.503,69.064,32.8,AUDJPY
2020-04-13,68.731,68.971,68.335,68.784,5.3,AUDJPY
2020-04-10,68.718,69.028,68.478,68.817,9.9,AUDJPY
2020-04-09,67.801,68.872,67.489,68.764,96.3,AUDJPY
2020-04-08,67.086,67.931,66.478,67.789,70.3,AUDJPY
2020-04-07,66.473,67.672,66.368,67.116,64.3,AUDJPY
2020-04-06,65.137,66.602,64.868,66.488,135.1,AUDJPY
2020-04-03,65.337,65.612,64.832,65.01,-32.7,AUDJPY
2020-04-02,65.08,65.621,64.389,65.364,28.4,AUDJPY
2020-04-01,65.965,66.355,64.866,65.092,-87.3,AUDJPY
2020-03-31,66.408,67.27,65.579,66.01,-39.8,AUDJPY
2020-03-30,66.253,66.641,65.732,66.514,26.1,AUDJPY
2020-03-27,66.368,66.929,65.479,66.56,19.2,AUDJPY
2020-03-26,66.261,66.591,64.909,66.422,16.1,AUDJPY
2020-03-25,66.246,67.709,65.928,66.273,2.7,AUDJPY
2020-03-24,64.852,66.337,64.583,66.254,140.2,AUDJPY
2020-03-23,64.231,64.82,62.92,64.799,56.8,AUDJPY
2020-03-20,63.588,65.628,62.776,64.307,71.9,AUDJPY
2020-03-19,62.316,65.537,59.89,63.56,124.4,AUDJPY
2020-03-18,64.575,64.87,61.677,62.382,-219.3,AUDJPY
2020-03-17,64.775,65.825,63.918,64.527,-24.8,AUDJPY
2020-03-16,65.708,67.366,64.046,64.805,-90.3,AUDJPY
2020-03-13,65.243,67.745,65.181,66.729,148.6,AUDJPY
2020-03-12,67.776,67.96,65.043,65.198,-257.8,AUDJPY
2020-03-11,68.698,68.783,67.621,67.735,-96.3,AUDJPY
2020-03-10,67.398,68.989,67.05,68.801,140.3,AUDJPY
2020-03-09,68.813,69.178,64.208,67.428,-138.5,AUDJPY
2020-03-06,70.194,70.422,69.578,69.991,-20.3,AUDJPY
2020-03-05,71.255,71.425,69.947,70.171,-108.4,AUDJPY
2020-03-04,70.498,71.317,70.299,71.256,75.8,AUDJPY
2020-03-03,70.712,71.506,70.29,70.522,-19.0,AUDJPY
2020-03-02,69.452,71.197,69.421,70.852,140.0,AUDJPY
2020-02-28,71.98,72.201,69.374,70.296,-168.4,AUDJPY
2020-02-27,72.252,72.589,71.978,71.991,-26.1,AUDJPY
2020-02-26,72.753,73.009,72.219,72.242,-51.1,AUDJPY
2020-02-25,73.114,73.497,72.521,72.744,-37.0,AUDJPY
2020-02-24,73.249,73.909,72.998,73.136,-11.3,AUDJPY
2020-02-21,74.137,74.296,73.425,73.938,-19.9,AUDJPY
2020-02-20,74.343,74.416,73.787,74.134,-20.9,AUDJPY
2020-02-19,73.452,74.47,73.421,74.359,90.7,AUDJPY
2020-02-18,73.765,73.771,73.186,73.488,-27.7,AUDJPY
2020-02-17,73.814,73.955,73.696,73.765,-4.9,AUDJPY
2020-02-14,73.785,73.984,73.607,73.697,-8.8,AUDJPY
2020-02-13,74.161,74.173,73.647,73.794,-36.7,AUDJPY
2020-02-12,73.713,74.293,73.681,74.175,46.2,AUDJPY
2020-02-11,73.382,74.0,73.321,73.7,31.8,AUDJPY
2020-02-10,73.084,73.672,73.051,73.405,32.1,AUDJPY
2020-02-07,74.017,74.097,73.046,73.292,-72.5,AUDJPY
2020-02-06,74.089,74.392,73.979,74.049,-4.0,AUDJPY
2020-02-05,73.8,74.344,73.54,74.103,30.3,AUDJPY
2020-02-04,72.72,73.843,72.498,73.791,107.1,AUDJPY
2020-02-03,72.434,72.921,72.409,72.726,29.2,AUDJPY
2020-01-31,73.229,73.439,72.438,72.449,-78.0,AUDJPY
2020-01-30,73.626,73.648,72.804,73.212,-41.4,AUDJPY
2020-01-29,73.773,74.007,73.442,73.622,-15.1,AUDJPY
2020-01-28,73.618,73.833,73.294,73.814,19.6,AUDJPY
2020-01-27,74.171,74.328,73.542,73.624,-54.7,AUDJPY
2020-01-24,74.968,75.176,74.426,74.594,-37.4,AUDJPY
2020-01-23,75.173,75.493,74.649,74.986,-18.7,AUDJPY
2020-01-22,75.197,75.411,75.031,75.172,-2.5,AUDJPY
2020-01-21,75.718,75.815,75.109,75.208,-51.0,AUDJPY
2020-01-20,75.64,75.897,75.528,75.721,8.1,AUDJPY
2020-01-17,75.977,76.168,75.686,75.699,-27.8,AUDJPY
2020-01-16,75.851,76.245,75.78,75.974,12.3,AUDJPY
2020-01-15,75.902,76.037,75.579,75.905,0.3,AUDJPY
2020-01-14,75.893,76.103,75.737,75.942,4.9,AUDJPY
2020-01-13,75.534,76.01,75.506,75.895,36.1,AUDJPY
2020-01-10,75.11,75.698,75.014,75.544,43.4,AUDJPY
2020-01-09,74.845,75.198,74.839,75.111,26.6,AUDJPY
2020-01-08,74.499,75.068,73.76,74.931,43.2,AUDJPY
2020-01-07,75.183,75.26,74.343,74.498,-68.5,AUDJPY
2020-01-06,74.85,75.271,74.734,75.213,36.3,AUDJPY
2020-01-03,75.912,75.912,74.853,75.08,-83.2,AUDJPY
2020-01-02,76.246,76.319,75.67,75.877,-36.9,AUDJPY
2019-12-31,76.15,76.435,76.054,76.25,10.0,AUDJPY
2019-12-30,76.241,76.507,76.086,76.154,-8.7,AUDJPY
2019-12-27,76.146,76.545,76.009,76.466,32.0,AUDJPY
2019-12-26,75.647,76.184,75.647,76.164,51.7,AUDJPY
2019-12-24,75.711,75.785,75.554,75.678,-3.3,AUDJPY
2019-12-23,75.398,75.795,75.37,75.723,32.5,AUDJPY
2019-12-20,75.301,75.612,75.22,75.526,22.5,AUDJPY
2019-12-19,75.072,75.429,75.036,75.291,21.9,AUDJPY
2019-12-18,75.005,75.205,74.845,75.107,10.2,AUDJPY
2019-12-17,75.411,75.424,74.941,75.02,-39.1,AUDJPY
2019-12-16,75.205,75.627,75.123,75.432,22.7,AUDJPY
2019-12-13,75.493,75.974,74.975,75.183,-31.0,AUDJPY
2019-12-12,74.644,75.599,74.539,75.524,88.0,AUDJPY
2019-12-11,74.024,74.755,73.943,74.66,63.6,AUDJPY
2019-12-10,74.063,74.273,73.822,74.059,-0.4,AUDJPY
2019-12-09,74.185,74.293,73.974,74.056,-12.9,AUDJPY
2019-12-06,74.316,74.535,74.168,74.274,-4.2,AUDJPY
2019-12-05,74.547,74.628,74.166,74.312,-23.5,AUDJPY
2019-12-04,74.38,74.644,73.898,74.562,18.2,AUDJPY
2019-12-03,74.299,74.842,74.183,74.4,10.1,AUDJPY
2019-12-02,74.106,74.519,74.053,74.306,20.0,AUDJPY
2019-11-29,74.128,74.274,73.924,73.989,-13.9,AUDJPY
2019-11-28,74.23,74.25,73.913,74.128,-10.2,AUDJPY
2019-11-27,74.013,74.293,73.901,74.203,19.0,AUDJPY
2019-11-26,73.817,74.105,73.717,74.018,20.1,AUDJPY
2019-11-25,73.768,73.998,73.729,73.822,5.4,AUDJPY
2019-11-22,73.711,73.918,73.586,73.716,0.5,AUDJPY
2019-11-21,73.877,74.054,73.491,73.72,-15.7,AUDJPY
2019-11-20,74.103,74.161,73.631,73.878,-22.5,AUDJPY
2019-11-19,73.997,74.276,73.592,74.113,11.6,AUDJPY
2019-11-18,74.1,74.321,73.891,73.995,-10.5,AUDJPY
2019-11-15,73.568,74.201,73.531,74.201,63.3,AUDJPY
2019-11-14,74.409,74.431,73.358,73.564,-84.5,AUDJPY
2019-11-13,74.568,74.708,74.196,74.404,-16.4,AUDJPY
2019-11-12,74.702,74.943,74.521,74.585,-11.7,AUDJPY
2019-11-11,74.872,74.961,74.607,74.702,-17.0,AUDJPY
2019-11-08,75.374,75.56,74.745,74.92,-45.4,AUDJPY
2019-11-07,75.012,75.673,74.567,75.384,37.2,AUDJPY
2019-11-06,75.236,75.307,74.816,75.022,-21.4,AUDJPY
2019-11-05,74.74,75.411,74.664,75.258,51.8,AUDJPY
2019-11-04,74.811,75.004,74.706,74.753,-5.8,AUDJPY
2019-11-01,74.475,74.885,74.355,74.768,29.3,AUDJPY
2019-10-31,75.129,75.296,74.319,74.477,-65.2,AUDJPY
2019-10-30,74.737,75.134,74.531,75.118,38.1,AUDJPY
2019-10-29,74.489,74.827,74.477,74.745,25.6,AUDJPY
2019-10-28,74.12,74.584,74.072,74.513,39.3,AUDJPY
2019-10-25,74.053,74.313,73.968,74.129,7.6,AUDJPY
2019-10-24,74.482,74.499,73.929,74.055,-42.7,AUDJPY
2019-10-23,74.362,74.516,74.018,74.499,13.7,AUDJPY
2019-10-22,74.585,74.822,74.299,74.385,-20.0,AUDJPY
2019-10-21,74.177,74.727,74.092,74.582,40.5,AUDJPY
2019-10-18,74.139,74.354,74.065,74.331,19.2,AUDJPY
2019-10-17,73.5,74.399,73.397,74.152,65.2,AUDJPY
2019-10-16,73.495,73.557,73.052,73.505,1.0,AUDJPY
2019-10-15,73.438,73.687,73.081,73.546,10.8,AUDJPY
2019-10-14,73.536,73.746,72.992,73.453,-8.3,AUDJPY
2019-10-11,72.989,73.957,72.861,73.644,65.5,AUDJPY
2019-10-10,72.26,73.077,71.84,72.982,72.2,AUDJPY
2019-10-09,72.047,72.485,71.918,72.261,21.4,AUDJPY
2019-10-08,72.199,72.541,71.949,72.042,-15.7,AUDJPY
2019-10-07,72.045,72.419,71.918,72.208,16.3,AUDJPY
2019-10-04,72.071,72.459,71.995,72.34,26.9,AUDJPY
2019-10-03,71.872,72.163,71.738,72.063,19.1,AUDJPY
2019-10-02,72.233,72.485,71.736,71.894,-33.9,AUDJPY
2019-10-01,72.946,73.374,72.044,72.232,-71.4,AUDJPY
2019-09-30,72.975,73.097,72.703,72.945,-3.0,AUDJPY
2019-09-27,72.757,73.316,72.62,73.036,27.9,AUDJPY
2019-09-26,72.746,72.991,72.624,72.77,2.4,AUDJPY
2019-09-25,72.81,73.079,72.477,72.737,-7.3,AUDJPY
2019-09-24,72.836,73.301,72.716,72.811,-2.5,AUDJPY
2019-09-23,72.895,73.04,72.619,72.825,-7.0,AUDJPY
2019-09-20,73.362,73.458,72.696,72.733,-62.9,AUDJPY
2019-09-19,74.042,74.066,73.125,73.401,-64.1,AUDJPY
2019-09-18,74.223,74.266,73.851,74.065,-15.8,AUDJPY
2019-09-17,74.201,74.293,73.891,74.225,2.4,AUDJPY
2019-09-16,73.743,74.279,73.742,74.246,50.3,AUDJPY
2019-09-13,74.191,74.498,74.157,74.406,21.5,AUDJPY
2019-09-12,73.969,74.485,73.874,74.229,26.0,AUDJPY
2019-09-11,73.771,74.199,73.667,74.018,24.7,AUDJPY
2019-09-10,73.58,73.832,73.411,73.775,19.5,AUDJPY
2019-09-09,73.05,73.668,73.036,73.601,55.1,AUDJPY
2019-09-06,72.859,73.282,72.819,73.225,36.6,AUDJPY
2019-09-05,72.296,73.145,72.243,72.883,58.7,AUDJPY
2019-09-04,71.597,72.347,71.553,72.332,73.5,AUDJPY
2019-09-03,71.314,71.729,71.096,71.644,33.0,AUDJPY
2019-09-02,71.329,71.534,71.221,71.323,-0.6,AUDJPY
2019-08-30,71.667,71.756,71.336,71.594,-7.3,AUDJPY
2019-08-29,71.442,71.808,71.118,71.662,22.0,AUDJPY
2019-08-28,71.398,71.588,71.215,71.444,4.6,AUDJPY
2019-08-27,71.879,71.936,71.256,71.406,-47.3,AUDJPY
2019-08-26,70.708,72.075,69.955,71.9,119.2,AUDJPY
2019-08-23,71.909,72.109,71.031,71.163,-74.6,AUDJPY
2019-08-22,72.29,72.357,71.834,71.908,-38.2,AUDJPY
2019-08-21,71.994,72.404,71.983,72.292,29.8,AUDJPY
2019-08-20,72.126,72.359,71.905,71.995,-13.1,AUDJPY
2019-08-19,72.013,72.307,71.975,72.121,10.8,AUDJPY
